finding_id,meteorite_id,findings,discovery_year
34583,53270,Iron-nickel alloy composition,2007
34584,53271,Low volatile compounds,2007
34585,53272,High iron content,2007
34586,53273,Presence of organic compounds,2007
34587,53274,Evidence of partial melting,2007
34588,53275,Elevated manganese levels,2007
34589,53276,Trace rare earth elements,2007
34590,53277,Rare isotopes detected,2007
34591,53278,High chromium content,2007
34592,53279,Significant sulfur levels,2007
34593,53280,Presence of organic compounds,2007
34594,53281,Crystalline texture observed,2007
34595,53282,Trace rare earth elements,2007
34596,53283,High metal content,2007
34597,53284,Iron-nickel alloy composition,2007
34598,53285,Unusual chemical makeup,2007
34599,53286,Trace platinum group metals,2007
34600,53287,Rare isotopes detected,2007
34601,53288,Crystalline texture observed,2007
34602,53289,High chromium content,2007
34603,53290,Rare isotopes detected,2007
34604,53291,Presence of water-bearing minerals,2007
34605,53292,High titanium concentration,2007
34606,53293,Rare isotopes detected,2007
34607,53294,Significant sulfur levels,2007
34608,53295,High magnesium content,2007
34609,53296,Rare isotopes detected,2007
34610,53297,Low volatile compounds,2007
34611,53298,Anomalous oxygen isotope ratio,2007
34612,53299,Iron-nickel alloy composition,2007
34613,53300,Abundant olivine crystals,2007
34614,53301,Porous texture noted,2007
34615,53302,Iron-nickel alloy composition,2007
34616,53303,Elevated cobalt levels,2007
34617,53304,Low density,2007
34618,53305,Magnetic properties observed,2007
34619,53306,High titanium concentration,2007
34620,53307,Porous texture noted,2007
34621,53308,High iron content,2007
34622,53309,Significant phosphorous levels,2007
34623,53310,Carbonaceous composition,2007
34624,53311,Crystalline texture observed,2007
34625,53312,Significant phosphorous levels,2007
34626,53313,Silicate rich,2007
34627,53314,Significant sulfur levels,2007
34628,53315,Rare isotopes detected,2007
34629,53316,Rare isotopes detected,2007
34630,53317,Anomalous oxygen isotope ratio,2007
34631,53318,High iron content,2007
34632,53319,Anomalous silicon content,2007
34633,53320,Trace platinum group metals,2007
34634,53321,Trace platinum group metals,2007
34635,53322,Trace platinum group metals,2007
34636,53323,Crystalline texture observed,2007
34637,53324,Iron-nickel alloy composition,2007
34638,53325,Unique mineral structure,2007
34639,53326,High chromium content,2007
34640,53327,Elevated cobalt levels,2007
34641,53328,Silicate rich,2007
34642,53329,Presence of organic compounds,2007
34643,53330,High chromium content,2007
34644,53331,Unusual chemical makeup,2007
34645,53332,Elevated manganese levels,2007
34646,53333,Low volatile compounds,2009
34647,53334,Significant phosphorous levels,2009
34648,53335,High chromium content,2009
34649,53336,Rare isotopes detected,2009
34650,53337,Trace platinum group metals,2009
34651,53338,Significant sulfur levels,2009
34652,53339,Rare isotopes detected,2009
34653,53340,Trace platinum group metals,2009
34654,53341,High iron content,2009
34655,53342,Abundant olivine crystals,2009
34656,53343,Presence of water-bearing minerals,2009
34657,53344,Low density,2009
34658,53345,Significant phosphorous levels,2009
34659,53346,Trace rare earth elements,2009
34660,53347,High iron content,2009
34661,53348,High chromium content,2009
34662,53349,High magnesium content,2009
34663,53350,Evidence of partial melting,2009
34664,53351,Crystalline texture observed,2009
34665,53352,High magnesium content,2009
34666,53353,Carbonaceous composition,2009
34667,53354,Magnetic properties observed,2009
34668,53355,Exotic mineral inclusions,2009
34669,53356,Unique mineral structure,2009
34670,53357,High titanium concentration,2009
34671,53358,Anomalous oxygen isotope ratio,2009
34672,53359,Silicate rich,2009
34673,53360,Unusual chemical makeup,2009
34674,53361,Anomalous oxygen isotope ratio,2009
34675,53362,Exotic mineral inclusions,2009
34676,53363,Carbonaceous composition,2009
34677,53364,Low volatile compounds,2009
34678,53365,Presence of water-bearing minerals,2009
34679,53366,Crystalline texture observed,2009
34680,53367,Iron-nickel alloy composition,2009
34681,53368,High iron content,2009
34682,53369,Porous texture noted,2009
34683,53370,Carbonaceous composition,2009
34684,53371,High iron content,2009
34685,53372,Carbonaceous composition,2009
34686,53373,Iron-nickel alloy composition,2009
34687,53374,Significant phosphorous levels,2009
34688,53375,Presence of organic compounds,2009
34689,53376,Magnetic properties observed,2009
34690,53377,Shock-metamorphosed structure,2009
34691,53378,Shock-metamorphosed structure,2009
34692,53379,Low volatile compounds,2009
34693,53380,Presence of water-bearing minerals,2009
34694,53381,Low carbon content,2009
34695,53382,Trace rare earth elements,2009
34696,53383,High titanium concentration,2009
34697,53384,Presence of water-bearing minerals,2009
34698,53385,Trace rare earth elements,2009
34699,53386,Unusual chemical makeup,2009
34700,53387,Shock-metamorphosed structure,2009
34701,53388,Rare isotopes detected,2009
34702,53389,Elevated manganese levels,2009
34703,53390,High chromium content,2009
34704,53391,High titanium concentration,2009
34705,53392,Nickel traces found,2009
34706,53393,Elevated manganese levels,2009
34707,53394,Unique mineral structure,2009
34708,53395,High metal content,2009
34709,53396,Presence of water-bearing minerals,2009
34710,53397,Low carbon content,2009
34711,53398,High titanium concentration,2009
34712,53399,Exotic mineral inclusions,2009
34713,53400,Low volatile compounds,2009
34714,53401,Low carbon content,2009
34715,53402,Rare isotopes detected,2009
34716,53403,Significant sulfur levels,2009
34717,53404,High chromium content,2009
34718,53405,Carbonaceous composition,2009
34719,53406,Elevated cobalt levels,2009
34720,53407,Magnetic properties observed,2009
34721,53408,Abundant olivine crystals,2009
34722,53409,Elevated cobalt levels,2009
34723,53410,Abundant olivine crystals,2009
34724,53411,Significant sulfur levels,2009
34725,53412,Porous texture noted,2009
34726,53413,Magnetic properties observed,2009
34727,53414,Presence of water-bearing minerals,2009
34728,53415,High iron content,2009
34729,53416,Low carbon content,2009
34730,53417,Low volatile compounds,2009
34731,53418,Presence of water-bearing minerals,2009
34732,53419,Trace rare earth elements,2009
34733,53420,High titanium concentration,2009
34734,53421,Anomalous oxygen isotope ratio,2009
34735,53422,Shock-metamorphosed structure,2009
34736,53423,Presence of organic compounds,2009
34737,53424,Anomalous oxygen isotope ratio,2009
34738,53425,Significant sulfur levels,2009
34739,53426,Exotic mineral inclusions,2009
34740,53427,Anomalous silicon content,2009
34741,53428,Significant sulfur levels,2009
34742,53429,High magnesium content,2009
34743,53430,Anomalous silicon content,2009
34744,53431,Anomalous silicon content,2009
34745,53432,Presence of water-bearing minerals,2009
34746,53433,Trace platinum group metals,2009
34747,53434,Low carbon content,2009
34748,53435,Nickel traces found,2009
34749,53436,Abundant olivine crystals,2009
34750,53437,Elevated cobalt levels,2009
34751,53438,Anomalous silicon content,2009
34752,53439,Crystalline texture observed,2009
34753,53440,Low carbon content,2009
34754,53441,Presence of organic compounds,2009
34755,53442,Unusual chemical makeup,2009
34756,53443,Unusual chemical makeup,2009
34757,53444,Exotic mineral inclusions,2009
34758,53445,Nickel traces found,2009
34759,53446,Rare isotopes detected,2009
34760,53447,Shock-metamorphosed structure,2009
34761,53448,Porous texture noted,2009
34762,53449,Exotic mineral inclusions,2009
34763,53450,High chromium content,2009
34764,53451,Elevated manganese levels,2009
34765,53452,Nickel traces found,2009
34766,53453,High chromium content,2009
34767,53454,Porous texture noted,2009
34768,53455,Unusual chemical makeup,2009
34769,53456,Unusual chemical makeup,2009
34770,53457,High metal content,2009
34771,53458,Crystalline texture observed,2009
34772,53459,Presence of organic compounds,2009
34773,53460,Low density,2009
34774,53461,Low density,2009
34775,53462,Low volatile compounds,2009
34776,53463,Elevated manganese levels,2009
34777,53464,Silicate rich,2009
34778,53465,Carbonaceous composition,2009
34779,53466,High chromium content,2009
34780,53467,Nickel traces found,2009
34781,53468,Nickel traces found,2009
34782,53469,Exotic mineral inclusions,2009
34783,53470,Anomalous silicon content,2009
34784,53471,Crystalline texture observed,2009
34785,53472,Shock-metamorphosed structure,2009
34786,53473,Anomalous silicon content,2009
34787,53474,Shock-metamorphosed structure,2009
34788,53475,Significant phosphorous levels,2009
34789,53476,Porous texture noted,2009
34790,53477,High titanium concentration,2009
34791,53478,Anomalous silicon content,2009
34792,53479,Presence of organic compounds,2009
34793,53480,Significant sulfur levels,2009
34794,53481,Low density,2009
34795,53482,Low carbon content,2009
34796,53483,Trace rare earth elements,2009
34797,53484,Low volatile compounds,2006
34798,53485,Trace platinum group metals,2008
34799,53489,Abundant olivine crystals,2009
34800,53490,Silicate rich,2009
34801,53491,Abundant olivine crystals,2009
34802,53492,Low carbon content,2008
34803,53493,Low density,2010
34804,53494,Elevated cobalt levels,2009
34805,53498,Elevated manganese levels,2005
34806,53499,High iron content,2005
34807,53500,Presence of water-bearing minerals,2008
34808,53501,High magnesium content,2010
34809,53502,Elevated cobalt levels,2007
34810,53508,Iron-nickel alloy composition,2000
34811,53509,Nickel traces found,2010
34812,53510,Unique mineral structure,2006
34813,53511,Shock-metamorphosed structure,2006
34814,53512,Low carbon content,2010
34815,53513,Evidence of partial melting,2010
34816,53514,Nickel traces found,2010
34817,53515,Anomalous oxygen isotope ratio,2010
34818,53516,Elevated manganese levels,2009
34819,53517,Elevated manganese levels,2010
34820,53518,Carbonaceous composition,2010
34821,53519,Unusual chemical makeup,2010
34822,53520,Nickel traces found,2010
34823,53521,Crystalline texture observed,2010
34824,53522,High magnesium content,2010
34825,53523,High metal content,2008
34826,53524,Crystalline texture observed,2009
34827,53525,Nickel traces found,2011
34828,53526,Unique mineral structure,2011
34829,53527,Low volatile compounds,2011
34830,53528,Nickel traces found,2011
34831,53529,Unusual chemical makeup,2011
34832,53530,Evidence of partial melting,2011
34833,53531,High metal content,2011
34834,53532,Significant sulfur levels,2011
34835,53533,Low volatile compounds,2011
34836,53534,Presence of organic compounds,2011
34837,53535,Presence of organic compounds,2011
34838,53536,Unusual chemical makeup,2011
34839,53537,Anomalous silicon content,2011
34840,53539,Trace platinum group metals,2011
34841,53540,Presence of organic compounds,2011
34842,53541,Anomalous oxygen isotope ratio,2011
34843,53542,Trace rare earth elements,2011
34844,53543,Anomalous oxygen isotope ratio,2011
34845,53544,Elevated manganese levels,2011
34846,53545,Crystalline texture observed,2011
34847,53546,Unusual chemical makeup,2011
34848,53547,High chromium content,2011
34849,53548,Evidence of partial melting,2011
34850,53549,Magnetic properties observed,2011
34851,53550,Presence of organic compounds,2011
34852,53551,Significant sulfur levels,2011
34853,53552,Trace rare earth elements,2011
34854,53553,Significant sulfur levels,2011
34855,53554,Elevated manganese levels,2011
34856,53555,Crystalline texture observed,2011
34857,53556,Anomalous oxygen isotope ratio,2011
34858,53557,Shock-metamorphosed structure,2011
34859,53558,Significant phosphorous levels,2011
34860,53559,Silicate rich,2011
34861,53560,Unique mineral structure,2011
34862,53561,Low density,2011
34863,53562,Presence of organic compounds,2011
34864,53574,High magnesium content,2003
34865,53575,Exotic mineral inclusions,2007
34866,53576,Unique mineral structure,2002
34867,53577,Anomalous oxygen isotope ratio,2010
34868,53578,Evidence of partial melting,2010
34869,53579,Crystalline texture observed,2006
34870,53581,Porous texture noted,2010
34871,53582,High chromium content,2010
34872,53583,Anomalous oxygen isotope ratio,2010
34873,53584,High titanium concentration,2010
34874,53585,Unusual chemical makeup,2010
34875,53586,Porous texture noted,2010
34876,53587,Abundant olivine crystals,2010
34877,53588,Low carbon content,2010
34878,53589,Carbonaceous composition,2010
34879,53590,High metal content,2010
34880,53591,Exotic mineral inclusions,2010
34881,53592,High titanium concentration,2010
34882,53593,Carbonaceous composition,2010
34883,53594,Low volatile compounds,2010
34884,53595,Significant sulfur levels,2010
34885,53596,High magnesium content,2010
34886,53597,Elevated cobalt levels,2010
34887,53598,Significant phosphorous levels,2010
34888,53599,High magnesium content,2010
34889,53600,Crystalline texture observed,2010
34890,53601,High iron content,2010
34891,53602,Elevated manganese levels,2010
34892,53603,Trace rare earth elements,2010
34893,53606,Exotic mineral inclusions,2011
34894,53611,High iron content,2011
34895,53612,Low carbon content,2011
34896,53614,Anomalous oxygen isotope ratio,2011
