study_id,meteorite_id,scientist_id,study_date
29635,14178,4946,2025-06-28
29636,5909,22697,2024-07-28
29637,16817,27944,2023-06-27
29638,22265,15641,2006-02-24
29639,17672,21138,2013-09-14
29640,24565,35341,2015-07-19
29641,30256,13617,2025-08-24
29642,7313,27256,2022-07-08
29643,39529,22893,2020-05-31
29644,14534,12346,2018-06-13
29645,15669,25035,2019-03-01
29646,45841,17949,2004-08-25
29647,1032,1397,2013-04-25
29648,5776,21599,2008-03-17
29649,2555,26730,2019-03-19
29650,7038,806,2020-03-14
29651,40716,33301,2015-12-23
29652,11667,6581,2015-10-24
29653,21136,31160,2024-04-15
29654,4245,3438,2011-03-31
29655,8438,32950,2002-10-14
29656,6067,26387,2004-06-30
29657,55438,12228,2024-02-17
29658,13431,26221,2019-01-12
29659,35661,34950,2021-05-26
29660,30494,6933,2017-09-25
29661,6627,9950,2001-03-19
29662,27255,20126,2012-08-02
29663,18861,15224,2014-06-30
29664,2555,10051,2022-05-14
29665,22465,9560,2007-08-11
29666,11772,8243,2018-10-02
29667,49759,23019,2016-04-29
29668,21514,15345,2002-05-27
29669,51314,32747,2017-09-12
29670,3458,25553,2008-01-23
29671,46727,23123,2022-07-07
29672,26747,14282,2025-07-17
29673,7372,33583,2007-01-02
29674,40011,6042,2017-03-15
29675,51058,2771,2010-08-21
29676,8307,27946,2003-06-09
29677,18264,31338,2017-12-19
29678,39114,12696,2008-04-09
29679,38915,14558,2004-04-05
29680,29652,10795,2007-06-05
29681,511,17019,2012-07-22
29682,57051,36362,2008-06-11
29683,21401,28033,2011-01-25
29684,7956,27236,2020-06-13
29685,54053,8080,2008-12-11
29686,14392,23045,2016-12-19
29687,3727,17142,2019-07-24
29688,49845,8790,2019-09-01
29689,11470,36315,2005-02-10
29690,46859,15007,2007-04-15
29691,30004,30538,2002-03-17
29692,45911,12401,2025-04-30
29693,12361,36073,2013-05-14
29694,11872,18733,2004-07-23
29695,13500,9418,2017-04-24
29696,35549,35625,2025-05-25
29697,49716,35015,2009-01-17
29698,56841,18163,2023-10-14
29699,26621,35907,2020-07-15
29700,56931,18736,2007-07-14
29701,21857,4451,2022-12-02
29702,24810,22562,2013-09-27
29703,5371,15992,2025-12-03
29704,52764,23908,2001-04-12
29705,19372,16011,2006-08-27
29706,18977,8165,2018-12-27
29707,11047,22880,2008-09-10
29708,49741,29587,2008-02-21
29709,52877,151,2000-07-07
29710,21725,2878,2000-03-17
29711,40202,18713,2008-11-27
29712,3825,34126,2014-02-24
29713,33566,25280,2003-10-21
29714,28698,3869,2011-09-02
29715,11033,17478,2005-11-01
29716,47813,16809,2006-05-11
29717,10118,29001,2015-06-11
29718,53309,6706,2005-01-07
29719,1016,9482,2009-10-31
29720,29087,35071,2003-04-16
29721,676,26353,2016-01-13
29722,9875,25438,2025-05-06
29723,51679,28625,2025-08-22
29724,9540,31563,2024-04-30
29725,22613,3851,2011-12-10
29726,12671,18009,2018-12-11
29727,48609,7370,2024-03-17
29728,26457,1392,2018-02-10
29729,22762,17002,2020-02-02
29730,24435,7650,2016-06-27
29731,7582,11897,2007-05-03
29732,6443,37158,2004-08-20
29733,28644,12081,2000-08-29
29734,14253,29847,2006-12-14
29735,34057,37955,2023-12-07
29736,40297,36490,2007-09-03
29737,48081,21208,2004-06-19
29738,21962,7758,2016-09-17
29739,30006,29087,2007-03-15
29740,6938,6799,2023-12-23
29741,20209,15853,2002-03-07
29742,13587,20685,2004-12-14
29743,26952,13324,2000-05-13
29744,326,9705,2023-10-31
29745,20318,22694,2021-09-27
29746,11781,9317,2015-11-25
29747,11462,33278,2025-10-17
29748,40620,28224,2007-07-01
29749,23598,26252,2025-03-31
29750,786,20846,2003-10-09
29751,29678,19636,2003-05-17
29752,30573,4056,2005-03-12
29753,23783,31718,2013-02-26
29754,23888,34877,2004-08-14
29755,10288,23134,2016-10-15
29756,72,28590,2020-07-20
29757,12836,26332,2021-02-19
29758,24832,3024,2025-12-29
29759,52280,16815,2021-06-28
29760,20886,17407,2010-01-25
29761,47797,37232,2009-03-05
29762,28540,26615,2011-09-13
29763,16854,32060,2012-05-03
29764,57045,26851,2020-07-22
29765,8834,12672,2010-06-06
29766,12453,17013,2015-11-19
29767,14667,20825,2025-05-18
29768,25795,20166,2000-01-11
29769,24458,21112,2014-12-26
29770,12898,15886,2011-10-24
29771,19367,8731,2020-02-14
29772,6039,12626,2006-07-17
29773,13020,18948,2009-06-23
29774,27086,9668,2023-04-01
29775,52992,14688,2007-05-24
29776,27973,24530,2019-10-14
29777,19546,23756,2014-09-16
29778,55733,5280,2023-03-14
29779,49256,15281,2019-09-26
29780,54140,26162,2003-10-21
29781,15760,3231,2013-04-27
29782,19347,28201,2005-03-25
29783,28580,26762,2019-12-17
29784,54807,25749,2019-01-12
29785,11395,27230,2010-02-15
29786,2687,34938,2018-11-15
29787,23971,32866,2005-02-13
29788,30363,4573,2001-09-12
29789,50559,33484,2023-03-17
29790,13052,29130,2019-12-04
29791,1932,33706,2022-03-25
29792,14713,24223,2017-10-11
29793,49836,8681,2002-03-02
29794,8255,34120,2005-08-08
29795,1318,9521,2022-01-30
29796,51940,30718,2000-08-16
29797,2056,12448,2001-11-16
29798,9102,17461,2022-04-08
29799,28419,25270,2024-07-23
29800,16460,24233,2018-08-02
29801,55358,36852,2018-08-27
29802,11621,13869,2025-04-16
29803,24510,36969,2011-04-03
29804,55159,1603,2013-04-25
29805,14643,1725,2001-01-21
29806,51813,21741,2020-08-13
29807,52006,28416,2020-01-16
29808,9339,31412,2014-01-02
29809,55466,389,2013-10-24
29810,12989,27587,2006-04-22
29811,13119,37084,2002-11-04
29812,26718,11166,2022-05-27
29813,5208,28430,2001-04-15
29814,13121,23686,2003-11-02
29815,24937,30869,2018-02-01
29816,18708,35498,2020-04-16
29817,7991,10565,2008-03-15
29818,24425,25274,2002-02-07
29819,49732,24436,2008-11-11
29820,6895,1471,2008-12-25
29821,28080,17317,2000-06-30
29822,5927,34514,2002-07-25
29823,27309,10263,2008-03-14
29824,8669,15951,2003-09-08
29825,25026,11729,2017-01-07
29826,28835,7338,2006-07-24
29827,1968,15015,2002-09-17
29828,19947,1548,2021-01-01
29829,820,32481,2007-03-05
29830,13108,19888,2022-12-22
29831,13471,14836,2007-02-26
29832,11905,26533,2016-01-14
29833,56188,19494,2025-11-06
29834,26780,35993,2015-02-28
29835,6710,7568,2009-06-09
29836,7875,27176,2025-07-07
29837,22001,21483,2017-01-05
29838,55430,14091,2014-01-18
29839,56359,35211,2020-01-01
29840,29866,22462,2008-12-22
29841,13957,160,2005-12-18
29842,8112,10742,2003-10-08
29843,10455,1076,2005-11-15
29844,9480,31884,2000-05-17
29845,26417,9950,2008-10-30
29846,21312,14503,2007-07-16
29847,55939,15496,2016-12-13
29848,8553,11123,2022-11-11
29849,19394,25212,2025-05-07
29850,24847,36377,2003-09-04
29851,22085,20763,2005-08-29
29852,15505,11041,2017-12-31
29853,7950,25020,2015-03-20
29854,12505,35565,2017-04-17
29855,8714,32434,2004-09-10
29856,50079,18576,2025-07-27
29857,56135,9035,2023-04-08
29858,19561,33274,2024-08-04
29859,46898,15227,2001-11-14
29860,35724,31055,2006-01-03
29861,8655,3970,2021-04-01
29862,10064,24774,2007-08-23
29863,16986,13916,2000-01-19
29864,26380,33794,2007-08-22
29865,26729,9662,2019-12-04
29866,56833,29768,2009-09-30
29867,10859,8,2011-08-11
29868,29307,9614,2011-10-22
29869,35502,17490,2022-09-10
29870,10283,30865,2024-05-13
29871,11732,22327,2007-01-27
29872,26470,27841,2024-06-07
29873,1766,1368,2013-01-29
29874,50016,37974,2014-01-25
29875,4004,24793,2022-03-30
29876,11683,36423,2018-09-27
29877,9624,27566,2002-10-25
29878,51822,8800,2018-04-15
29879,24434,34941,2004-05-15
29880,4209,21179,2008-03-26
29881,16239,13547,2005-10-12
29882,30136,28843,2002-05-09
29883,20444,28568,2022-01-05
29884,25256,1980,2010-06-08
29885,23694,3625,2003-11-11
29886,30078,27797,2018-11-14
29887,30374,36243,2001-05-07
29888,1351,37771,2009-06-24
29889,11081,37533,2010-02-13
29890,54931,30532,2014-06-08
29891,46421,2521,2007-04-30
29892,13662,31837,2014-05-05
29893,5842,4718,2020-09-02
29894,51050,28527,2006-10-15
29895,17862,2611,2001-11-23
29896,25972,12251,2003-03-12
29897,815,32680,2001-12-04
29898,6180,35356,2009-06-29
29899,19457,16551,2018-09-20
29900,55569,36426,2020-11-14
29901,26764,25118,2002-10-31
29902,4260,4978,2006-07-26
29903,51140,33214,2002-07-29
29904,26995,17117,2010-05-22
29905,23993,26052,2017-11-03
29906,22289,18937,2010-12-21
29907,18337,15454,2007-11-16
29908,22777,19642,2010-01-16
29909,9359,20987,2016-09-21
29910,56714,5238,2023-05-20
29911,2283,30676,2018-09-21
29912,14269,12922,2002-04-12
29913,54379,17416,2002-08-10
29914,34048,29519,2013-02-23
29915,6137,30907,2000-12-06
29916,24276,9014,2004-08-26
29917,35622,30997,2012-11-13
29918,20736,27404,2018-07-06
29919,10322,2223,2022-08-25
29920,46899,2542,2002-06-24
29921,27994,32717,2006-04-17
29922,39420,25153,2006-11-28
29923,55035,5933,2023-05-31
29924,23403,3556,2002-04-25
29925,23842,17099,2021-10-21
29926,10713,33694,2003-07-15
29927,11632,5692,2006-06-14
29928,55289,32830,2004-09-03
29929,4320,37598,2010-07-17
29930,56152,34291,2019-10-20
29931,12931,6812,2021-03-07
29932,1842,18134,2004-09-28
29933,9973,24877,2001-06-03
29934,51228,30034,2008-02-25
29935,46744,28912,2003-04-23
29936,24497,33059,2024-02-24
29937,21465,34083,2001-02-22
29938,22549,2132,2016-09-26
29939,10846,10235,2012-11-10
29940,7652,35256,2004-08-17
29941,22280,34504,2014-12-15
29942,22035,8016,2003-07-06
29943,12029,38054,2022-01-21
29944,4304,6446,2020-07-23
29945,53543,2207,2025-01-02
29946,55133,5579,2015-04-26
29947,29514,32753,2017-06-27
29948,34494,19792,2021-08-07
29949,30492,22048,2006-08-02
29950,47921,26131,2014-06-29
29951,24498,12679,2011-11-14
29952,50182,17566,2007-09-08
29953,54632,34043,2009-07-29
29954,26920,20043,2013-08-26
29955,55096,25519,2018-05-11
29956,13691,14802,2015-06-01
29957,11861,4876,2021-08-27
29958,7012,9578,2023-04-30
29959,6681,23197,2018-10-10
29960,25000,11244,2017-05-16
29961,50279,34534,2014-04-28
29962,16903,12954,2006-04-06
29963,30131,37820,2003-08-26
29964,48293,15727,2020-04-27
29965,53114,22113,2009-10-20
29966,24637,15408,2022-11-21
29967,23111,5090,2015-08-03
29968,16820,15923,2025-07-31
29969,29778,32881,2016-01-10
29970,19031,32521,2004-12-10
29971,40496,26246,2015-04-03
29972,56139,17735,2013-10-20
29973,9595,28122,2012-04-20
29974,935,7312,2018-10-26
29975,26596,18840,2006-12-26
29976,8401,8366,2013-08-29
29977,34556,1298,2008-04-05
29978,24902,33111,2020-07-20
29979,24077,9998,2024-04-13
29980,54053,10510,2006-04-10
29981,9244,16416,2010-10-11
29982,30674,35668,2017-07-23
29983,18206,27320,2009-07-25
29984,28699,18285,2001-05-21
29985,24957,6790,2007-02-09
29986,6206,19334,2013-08-01
29987,11199,34787,2021-10-04
29988,25271,8538,2010-01-03
29989,49274,25708,2022-06-29
29990,6995,26074,2006-08-09
29991,24422,37152,2013-01-02
29992,9379,18412,2013-06-08
29993,5315,21922,2022-06-22
29994,40201,10586,2020-10-07
29995,28011,6395,2023-03-13
29996,33602,26064,2004-07-27
29997,56978,28390,2024-08-12
29998,55953,339,2002-08-23
29999,56584,28641,2022-06-12
30000,51818,18755,2025-04-16
30001,55323,23177,2016-04-11
30002,20931,17194,2012-02-13
30003,29016,10883,2017-07-27
30004,13258,1337,2012-08-05
30005,15947,1396,2006-01-08
30006,210,11188,2015-03-10
30007,27862,24266,2013-08-14
30008,26794,11722,2015-07-21
30009,50993,5879,2003-09-11
30010,29580,28558,2017-08-06
30011,56187,6279,2007-12-21
30012,50184,4521,2024-03-06
30013,19666,23369,2010-09-05
30014,14491,3336,2013-06-20
30015,4468,25954,2022-09-05
30016,23680,1698,2015-12-06
30017,27251,3810,2003-05-28
30018,26055,29650,2022-07-02
30019,20054,16167,2010-07-04
30020,30675,2234,2018-10-30
30021,26061,36916,2023-11-17
30022,49968,37561,2006-09-25
30023,9535,20010,2013-01-04
30024,15644,15538,2000-10-01
30025,351,20725,2001-10-05
30026,5550,37322,2001-10-28
30027,19384,12400,2011-02-16
30028,5242,20476,2006-11-29
30029,24193,6222,2007-10-02
30030,22186,15624,2002-11-17
30031,11011,3670,2009-02-02
30032,38627,3717,2011-07-11
30033,25278,30427,2005-05-05
30034,44711,16636,2008-12-17
30035,25000,25537,2015-04-04
30036,56583,17487,2000-07-31
30037,12669,13066,2020-03-17
30038,26614,3328,2001-03-09
30039,20776,12131,2002-10-01
30040,28678,26916,2025-05-18
30041,48267,13624,2001-10-26
30042,55456,2235,2015-04-30
30043,9731,8327,2025-10-05
30044,21686,34662,2012-09-04
30045,30718,37334,2020-09-24
30046,22277,24737,2013-03-18
30047,50060,18250,2009-12-06
30048,12040,33104,2013-08-12
30049,7552,33904,2003-05-06
30050,21788,9519,2006-04-27
30051,9603,12214,2004-03-03
30052,7922,14247,2013-01-10
30053,10751,2307,2010-04-25
30054,55508,34978,2001-11-15
30055,8258,20364,2004-11-24
30056,10706,17193,2022-08-08
30057,29330,17177,2001-10-19
30058,20890,20620,2004-08-26
30059,28316,26540,2010-06-29
30060,15409,30001,2018-01-18
30061,26708,33196,2005-09-02
30062,10760,31262,2025-03-03
30063,53813,21557,2016-02-20
30064,5661,25560,2009-06-19
30065,26029,18161,2002-07-01
30066,31302,23057,2012-08-13
30067,29184,24953,2002-04-03
30068,30682,15127,2003-10-01
30069,28724,30320,2001-09-29
30070,7641,9205,2009-10-12
30071,13144,22961,2019-12-12
30072,12190,12115,2014-10-09
30073,24703,21949,2015-11-03
30074,18518,31775,2018-05-22
30075,49844,574,2010-10-17
30076,16340,2334,2013-05-25
30077,1453,13071,2002-12-13
30078,1573,22520,2000-02-12
30079,55087,32214,2017-03-30
30080,38532,5123,2006-05-31
30081,16381,33606,2008-12-04
30082,14857,16682,2006-05-02
30083,48596,5242,2008-05-12
30084,18877,16983,2002-11-11
30085,7774,27001,2019-06-13
30086,24729,16719,2016-09-19
30087,57098,15839,2014-06-30
30088,48005,30618,2005-02-26
30089,54626,26078,2012-09-04
30090,49852,36533,2018-09-05
30091,5164,6224,2025-05-02
30092,9556,26378,2000-09-15
30093,35709,28364,2003-12-14
30094,16305,36689,2003-06-24
30095,26352,19623,2010-09-02
30096,53968,19861,2015-03-05
30097,20497,30020,2007-07-08
30098,27256,5626,2016-05-06
30099,13295,13916,2005-08-02
30100,1787,9540,2017-05-22
30101,27229,185,2024-06-13
30102,39649,15372,2006-05-28
30103,25989,405,2010-10-29
30104,51110,8156,2015-08-20
30105,13413,18859,2020-09-16
30106,6607,24004,2023-12-19
30107,7015,18144,2025-03-03
30108,19062,11102,2010-04-20
30109,50103,29469,2011-05-08
30110,16552,2133,2002-09-08
30111,23858,26601,2015-12-28
30112,30711,18693,2013-12-06
30113,39941,2398,2023-02-12
30114,2570,7930,2015-05-06
30115,39371,18599,2003-09-15
30116,40019,19078,2021-09-09
30117,4949,14967,2022-08-12
30118,46872,35038,2013-04-29
30119,55013,37581,2000-11-09
30120,12138,15149,2021-03-06
30121,13176,8174,2017-08-09
30122,19200,7154,2010-11-04
30123,27858,27766,2002-05-31
30124,12282,28054,2004-04-05
30125,13769,28831,2016-05-08
30126,49292,36848,2008-05-14
30127,15577,30473,2013-02-18
30128,37840,26132,2020-01-03
30129,4731,16,2003-01-05
30130,4499,21596,2004-10-05
30131,29101,13116,2013-08-26
30132,13132,31427,2021-03-29
30133,12413,16435,2001-09-06
30134,27035,27241,2010-01-04
30135,46916,32580,2010-12-01
30136,29121,26,2002-02-05
30137,39842,25110,2013-09-25
30138,9804,9995,2009-05-06
30139,50729,29893,2015-06-24
30140,12670,7795,2023-01-07
30141,21721,5114,2004-09-25
30142,55095,18965,2012-10-04
30143,28858,21834,2020-07-25
30144,2277,37023,2016-02-04
30145,28151,35149,2015-12-07
30146,54640,21634,2001-10-17
30147,54965,14967,2023-03-07
30148,20479,34782,2019-10-07
30149,10627,8593,2000-01-31
30150,23232,8606,2023-09-06
30151,19539,28970,2013-02-27
30152,11481,28728,2020-06-22
30153,46592,6713,2016-02-13
30154,26799,28737,2012-06-14
30155,24103,15922,2013-08-04
30156,25911,3869,2024-02-23
30157,50622,7623,2002-12-31
30158,4127,29718,2002-02-01
30159,20190,7845,2021-08-04
30160,10486,10581,2005-06-04
30161,40290,4655,2003-11-02
30162,38726,3407,2017-02-07
30163,22621,3563,2021-05-19
30164,52275,22001,2018-07-26
30165,29702,34779,2000-12-19
30166,27076,20785,2014-12-28
30167,15698,19069,2008-02-13
30168,5186,8013,2002-05-30
30169,45921,7727,2014-05-30
30170,23558,23587,2025-01-13
30171,53201,7710,2017-09-08
30172,5726,27495,2024-08-12
30173,10013,34907,2019-05-03
30174,7831,35396,2022-01-04
30175,12648,20123,2004-01-10
30176,26705,30975,2015-10-01
30177,15401,18633,2007-07-28
30178,1580,8415,2013-03-08
30179,54444,14860,2019-08-15
30180,10827,28346,2011-02-22
30181,15438,4550,2002-06-16
30182,51143,29469,2004-09-12
30183,21253,16768,2002-08-16
30184,10389,32321,2012-05-04
30185,32781,16898,2001-10-25
30186,6623,1151,2010-04-28
30187,9428,14764,2018-10-07
30188,52246,11171,2025-10-27
30189,49045,15494,2008-02-03
30190,18557,26992,2024-10-19
30191,55623,5726,2024-02-03
30192,1584,34081,2002-02-23
30193,473,35879,2022-06-19
30194,1100,37664,2000-05-20
30195,18518,21309,2009-06-22
30196,48481,10394,2001-03-12
30197,56991,25945,2025-05-24
30198,25688,7636,2010-06-20
30199,22538,16858,2017-08-02
30200,13326,15526,2013-09-11
30201,17004,191,2004-05-05
30202,16649,18018,2007-02-08
30203,10567,5649,2007-11-19
30204,12098,34485,2006-02-06
30205,6762,30647,2023-01-05
30206,39592,2313,2013-12-05
30207,11661,2250,2001-07-10
30208,52618,2323,2025-03-07
30209,26968,6546,2010-07-11
30210,19111,21672,2025-01-21
30211,5201,26457,2009-10-14
30212,46657,8397,2020-12-30
30213,13413,15702,2011-07-31
30214,53908,34148,2017-08-18
30215,12671,1004,2000-04-09
30216,29583,4827,2019-05-15
30217,31325,21296,2020-11-29
30218,8954,37280,2004-06-20
30219,55813,9880,2009-07-05
30220,24735,37260,2014-09-20
30221,11671,36686,2003-02-04
30222,22039,14133,2013-04-06
30223,22206,25611,2010-08-09
30224,7880,8613,2006-02-08
30225,11278,13369,2014-11-05
30226,4932,23560,2017-12-13
30227,11163,23675,2007-09-21
30228,53097,19647,2006-07-07
30229,20116,4327,2002-04-05
30230,11685,3413,2016-12-22
30231,9171,4023,2019-05-17
30232,31861,6515,2007-10-13
30233,4014,4362,2000-02-09
30234,26022,31308,2006-04-02
30235,24523,31375,2018-07-24
30236,11384,36183,2012-05-31
30237,19118,32060,2000-06-25
30238,2267,33361,2003-12-12
30239,30206,37533,2007-05-31
30240,35578,35728,2003-10-19
30241,10422,27107,2007-04-14
30242,7355,729,2022-01-03
30243,13775,20080,2013-08-09
30244,3680,30834,2002-01-16
30245,56785,13071,2001-03-22
30246,46590,27785,2000-07-31
30247,10539,14169,2014-05-21
30248,24547,12838,2000-08-05
30249,53975,8338,2014-11-07
30250,19324,2973,2012-03-01
30251,39378,13809,2013-06-22
30252,13489,3374,2023-01-04
30253,23507,35699,2004-05-23
30254,11499,1385,2005-12-03
30255,3485,21525,2005-06-08
30256,4683,30176,2010-05-20
30257,2432,10244,2018-06-28
30258,51343,25299,2002-02-09
30259,17994,25253,2014-06-20
30260,31369,31258,2021-12-05
30261,5590,2327,2022-09-21
30262,6155,8237,2023-01-15
30263,23842,33422,2018-06-25
30264,13387,12311,2004-10-05
30265,6613,17532,2023-05-20
30266,16474,26356,2010-01-16
30267,9935,8331,2018-05-31
30268,31305,5485,2017-11-10
30269,5994,28506,2004-05-06
30270,47342,11025,2024-06-22
30271,40753,24788,2007-06-24
30272,965,18557,2023-08-24
30273,50857,26245,2005-08-18
30274,55624,28196,2005-07-07
30275,13075,21832,2020-01-10
30276,857,3806,2002-02-11
30277,56389,12317,2002-07-03
30278,39991,4537,2007-01-17
30279,2670,9110,2018-09-23
30280,1016,11640,2001-02-02
30281,29260,37942,2009-01-17
30282,3481,28220,2009-01-07
30283,5161,640,2018-10-03
30284,51154,24761,2019-09-05
30285,25907,5410,2005-12-30
30286,1684,19514,2014-09-29
30287,34519,4735,2000-03-10
30288,2449,14653,2000-12-07
30289,24540,15386,2024-10-20
30290,19641,11835,2015-11-18
30291,18800,25234,2025-09-26
30292,46456,536,2011-04-04
30293,11796,4179,2002-12-18
30294,21126,13593,2025-11-16
30295,12585,29418,2021-08-15
30296,13442,8839,2009-01-25
30297,18277,36047,2003-03-15
30298,13928,1066,2013-11-06
30299,55420,16611,2023-06-24
30300,51922,29572,2024-02-02
30301,4281,26974,2024-06-11
30302,13591,1971,2020-03-05
30303,49811,14584,2020-08-05
30304,15693,18071,2015-12-24
30305,52315,9590,2009-09-19
30306,1816,13736,2004-01-31
30307,16163,23158,2015-09-25
30308,6196,10647,2022-04-01
30309,57186,21159,2006-11-16
30310,18980,35487,2003-03-08
30311,20774,9886,2007-03-24
30312,28356,13491,2010-09-17
30313,46788,9604,2015-03-03
30314,51534,13470,2004-04-24
30315,12647,7499,2004-12-12
30316,407,14653,2001-08-13
30317,16434,5264,2011-03-12
30318,13180,7294,2011-06-01
30319,16212,15476,2019-06-15
30320,13571,8086,2009-07-11
30321,49523,5830,2016-01-21
30322,21937,16084,2010-04-19
30323,19311,9666,2024-09-10
30324,13820,21225,2018-10-16
30325,52146,5883,2023-02-04
30326,15572,31318,2012-09-20
30327,19396,7682,2012-05-23
30328,6406,27310,2012-01-02
30329,3871,3241,2023-06-07
30330,56196,34093,2014-03-16
30331,16258,27741,2018-01-15
30332,50443,35199,2008-08-10
30333,18562,529,2016-01-19
30334,53587,1946,2012-04-02
30335,10271,23826,2003-02-04
30336,17746,14706,2001-09-05
30337,38970,26075,2016-04-12
30338,10371,27952,2010-01-28
30339,219,11305,2004-02-02
30340,40010,15885,2020-10-17
