expedition_id,meteorite_id,scientist_id,expedition_date,notes
31518,15243,15375,1924-04-10,Tropical rainforest expedition
31519,10478,29690,1904-05-26,Tropical rainforest expedition
31520,12735,17664,1983-11-10,Collected sample from desert
31521,50470,29633,2013-11-20,Underwater exploration
31522,18798,26520,2004-10-06,Urban expedition
31523,10401,34757,2016-01-05,Expedition in polar region
31524,51102,23731,2004-06-04,Deep cave exploration
31525,50075,20613,1981-01-24,Desert dune survey
31526,31290,15569,1917-01-14,Desert dune survey
31527,20713,33982,1913-12-08,Mountain peak sampling
31528,55256,27388,2002-02-25,Underwater exploration
31529,6523,29226,1947-03-19,Tropical rainforest expedition
31530,10305,26164,1959-10-03,Urban expedition
31531,2346,13581,1948-07-28,Underwater exploration
31532,8240,1285,1977-02-10,High-altitude balloon collection
31533,16549,9962,2007-03-26,Underwater exploration
31534,24852,10293,1953-11-02,Ice shelf reconnaissance
31535,56336,32299,1919-07-10,Collected sample from desert
31536,11362,14258,2000-08-09,Mountain peak sampling
31537,893,37182,1953-04-02,Remote island retrieval
31538,53981,20903,1939-07-28,Arid plateau mission
31539,50038,11726,1905-04-09,Mountain peak sampling
31540,24281,20293,1984-06-08,Desert dune survey
31541,5587,20556,1932-10-25,Field collection in forest
31542,21934,673,2015-05-15,Urban expedition
31543,21378,25248,2002-05-22,Ice shelf reconnaissance
31544,23372,33118,2013-12-27,Arid plateau mission
31545,56919,1709,1900-09-14,Deep cave exploration
31546,29779,24061,1947-05-07,Arid plateau mission
31547,54510,10634,1926-05-07,Ice shelf reconnaissance
31548,54001,22206,2021-08-17,Glacial core drilling
31549,20795,37548,1915-01-11,Field collection in forest
31550,53096,27917,1911-07-25,Urban expedition
31551,55337,1919,1930-08-23,Urban expedition
31552,15488,8581,1930-07-14,Urban expedition
31553,51330,25463,1902-04-30,Meteor crater excavation
31554,2207,12222,1954-02-15,Ice shelf reconnaissance
31555,53174,134,1923-12-06,Volcanic crater sampling
31556,23368,6092,1948-10-23,Mountain peak sampling
31557,5646,15058,2025-11-21,Deep cave exploration
31558,13286,5054,1968-03-09,Meteor crater excavation
31559,26000,7266,1933-01-30,Deep cave exploration
31560,28693,25774,2018-04-17,Deep cave exploration
31561,6047,31095,1933-03-27,Arid plateau mission
31562,25957,2949,1993-03-01,High-altitude balloon collection
31563,30534,30952,1909-02-15,Archaeological site investigation
31564,25947,24695,1969-05-23,Desert dune survey
31565,29909,15361,2010-06-18,Remote island retrieval
31566,51087,9728,2019-09-15,Collected sample from desert
31567,19490,6196,1939-01-30,Underwater exploration
31568,40355,14767,1969-04-30,Desert dune survey
31569,54997,24392,1938-11-08,Expedition in polar region
31570,10974,24200,1918-07-01,Ice shelf reconnaissance
31571,4279,20557,2005-04-28,Mountain peak sampling
31572,12918,25012,1986-01-09,Underwater exploration
31573,45941,7566,1928-06-02,Archaeological site investigation
31574,12730,36638,1911-01-08,Ice shelf reconnaissance
31575,9513,25198,1910-04-15,Deep cave exploration
31576,1503,9263,2010-07-03,Urban expedition
31577,15695,23319,2025-06-03,Expedition in polar region
31578,15759,2869,2001-09-09,High-altitude balloon collection
31579,48480,7871,2024-10-15,Tropical rainforest expedition
31580,47858,6480,1940-07-27,Tropical rainforest expedition
31581,56851,4450,1937-01-12,Urban expedition
31582,14675,7705,1915-08-06,Archaeological site investigation
31583,4511,26935,1949-02-06,Deep cave exploration
31584,6511,2473,2020-08-24,Glacial core drilling
31585,29207,3516,1989-09-14,Underwater exploration
31586,23643,5103,2019-12-25,Volcanic crater sampling
31587,29633,32110,1928-02-11,Urban expedition
31588,14461,13750,1946-12-16,Urban expedition
31589,54384,3121,1925-09-29,Remote island retrieval
31590,51977,27803,1978-01-28,Tropical rainforest expedition
31591,1541,11991,1950-06-10,Mountain peak sampling
31592,20680,26036,1945-02-04,Underwater exploration
31593,3590,45,1941-05-26,Desert dune survey
31594,21021,31451,1971-01-27,Meteor crater excavation
31595,30229,27663,2002-05-08,Underwater exploration
31596,5002,5542,1946-11-26,Collected sample from desert
31597,38638,18567,1957-10-31,Ice shelf reconnaissance
31598,22215,18305,1949-04-25,Underwater exploration
31599,12681,13620,1922-04-05,Glacial core drilling
31600,35714,18886,1933-06-01,Expedition in polar region
31601,9173,18189,2009-09-11,High-altitude balloon collection
31602,16099,25448,1990-02-11,Deep cave exploration
31603,49835,19072,1973-03-28,Glacial core drilling
31604,5050,22955,2003-01-02,Archaeological site investigation
31605,9123,4841,1970-10-29,High-altitude balloon collection
31606,24323,9312,2012-03-04,Expedition in polar region
31607,12922,29162,1905-01-21,Meteor crater excavation
31608,51957,27418,1923-11-01,Meteor crater excavation
31609,20974,6979,1968-08-24,Volcanic crater sampling
31610,12301,12839,1980-02-13,Archaeological site investigation
31611,3634,30774,2023-05-08,Desert dune survey
31612,14526,14677,1967-11-06,Arid plateau mission
31613,49865,34807,2016-07-19,Archaeological site investigation
31614,6732,8671,1998-04-09,Tropical rainforest expedition
31615,23895,19299,2019-05-26,Mountain peak sampling
31616,25168,26645,1946-09-14,Field collection in forest
31617,28037,30833,2023-12-18,Remote island retrieval
31618,48363,2576,1955-07-26,Mountain peak sampling
31619,30483,24320,1944-05-22,Field collection in forest
31620,16365,30022,1942-10-02,Underwater exploration
31621,24010,9542,1916-12-14,Archaeological site investigation
31622,55132,36360,2025-03-11,Tropical rainforest expedition
31623,9350,1463,1903-09-17,Glacial core drilling
31624,40268,37929,1909-02-22,Collected sample from desert
31625,23539,11231,2016-11-10,High-altitude balloon collection
31626,30080,12941,1965-07-07,Archaeological site investigation
31627,18243,11884,1978-12-03,Arid plateau mission
31628,4137,29787,1934-06-24,Urban expedition
31629,35527,17810,1997-07-13,Expedition in polar region
31630,55836,2107,1974-11-15,Collected sample from desert
31631,8990,30710,1918-03-21,Glacial core drilling
31632,5334,23353,1948-01-10,High-altitude balloon collection
31633,50304,15542,2005-10-08,Underwater exploration
31634,8490,30484,1935-09-29,Glacial core drilling
31635,54604,22362,1976-09-07,Archaeological site investigation
31636,50754,36024,1904-07-19,Desert dune survey
31637,54956,31098,2019-02-01,Collected sample from desert
31638,21676,21917,1986-12-28,Underwater exploration
31639,15331,13237,1945-11-27,Glacial core drilling
31640,3683,36789,1968-10-08,Arid plateau mission
31641,55856,32891,1935-09-13,Arid plateau mission
31642,3744,30331,1996-10-22,High-altitude balloon collection
31643,11890,29181,1995-01-31,Deep cave exploration
31644,566,4735,1907-03-10,Deep cave exploration
31645,56369,13155,2001-10-03,High-altitude balloon collection
31646,50068,15475,1971-10-07,Collected sample from desert
31647,19333,24116,1938-01-10,Meteor crater excavation
31648,8544,19518,1976-07-27,Urban expedition
31649,7599,8806,2016-11-13,Tropical rainforest expedition
31650,15388,18442,1916-06-08,Mountain peak sampling
31651,19488,32766,1963-07-26,Volcanic crater sampling
31652,28029,37933,1950-01-08,Mountain peak sampling
31653,50018,20005,1978-09-27,Glacial core drilling
31654,12949,2189,2018-06-19,Urban expedition
31655,40534,37445,1967-05-05,Tropical rainforest expedition
31656,46514,165,1965-05-07,Volcanic crater sampling
31657,18693,5219,1903-07-13,Desert dune survey
31658,12487,29619,2010-05-22,Urban expedition
31659,695,11137,1933-11-27,Underwater exploration
31660,54705,13766,1958-09-21,Underwater exploration
31661,19594,35149,1977-05-04,Field collection in forest
31662,39788,35277,2002-11-21,Remote island retrieval
31663,491,34107,1984-05-08,Urban expedition
31664,49697,11829,1909-07-04,Meteor crater excavation
31665,205,9221,1964-12-27,Remote island retrieval
31666,20655,31478,1924-05-14,Underwater exploration
31667,9193,21384,1959-05-28,Desert dune survey
31668,19532,6647,2001-08-06,Archaeological site investigation
31669,21747,31527,1989-08-29,Tropical rainforest expedition
31670,26686,22936,1939-06-06,Mountain peak sampling
31671,20109,15563,1911-03-06,Ice shelf reconnaissance
31672,6139,24028,2014-10-18,Remote island retrieval
31673,29386,31431,1993-03-17,Arid plateau mission
31674,48026,8582,2024-05-06,High-altitude balloon collection
31675,22134,22960,1900-01-25,High-altitude balloon collection
31676,13976,29381,1943-04-03,Tropical rainforest expedition
31677,53354,6170,1916-05-21,High-altitude balloon collection
31678,21792,24576,1962-09-19,Arid plateau mission
31679,19494,6019,1998-12-21,Glacial core drilling
31680,5188,23104,1964-07-19,Expedition in polar region
31681,20684,12090,1926-08-18,High-altitude balloon collection
31682,14937,1577,2004-06-16,Tropical rainforest expedition
31683,56870,36029,1961-04-12,Expedition in polar region
31684,16514,22769,1937-02-20,Glacial core drilling
31685,50430,20127,2007-08-29,Underwater exploration
31686,8899,3310,1990-04-02,High-altitude balloon collection
31687,11172,21288,2000-06-07,Underwater exploration
31688,51861,17199,1938-04-28,Desert dune survey
31689,6021,4468,2011-01-04,Remote island retrieval
31690,48158,7674,1977-03-05,Tropical rainforest expedition
31691,50195,9679,2009-10-16,Expedition in polar region
31692,14664,2888,1974-11-02,Desert dune survey
31693,19269,5557,1958-12-15,Collected sample from desert
31694,19540,22053,1981-05-07,Collected sample from desert
31695,8897,12489,1980-02-28,Urban expedition
31696,18961,4340,1938-11-23,Meteor crater excavation
31697,16145,16329,2013-02-18,Urban expedition
31698,55413,34177,2008-07-21,Mountain peak sampling
31699,25149,9612,1935-05-15,Mountain peak sampling
31700,35500,35940,1905-12-24,Remote island retrieval
31701,27032,5011,1964-01-02,Ice shelf reconnaissance
31702,29619,18343,2010-09-02,Urban expedition
31703,27328,35488,2009-01-05,High-altitude balloon collection
31704,21994,8936,1998-05-15,Tropical rainforest expedition
31705,18787,30686,2011-09-23,High-altitude balloon collection
31706,13399,21715,1975-07-11,Mountain peak sampling
31707,51500,32517,1973-04-26,Arid plateau mission
31708,23458,8675,1992-08-01,Desert dune survey
31709,28172,30100,1918-12-04,Glacial core drilling
31710,51,20177,1979-06-12,Volcanic crater sampling
31711,47901,37444,1959-10-12,Urban expedition
31712,5362,16439,1941-04-28,Urban expedition
31713,5196,949,1983-07-15,Archaeological site investigation
31714,27126,9086,1920-03-19,Desert dune survey
31715,22521,2256,1997-03-03,Underwater exploration
31716,22740,4421,1960-09-30,Collected sample from desert
31717,25196,11977,1983-11-07,Meteor crater excavation
31718,39733,3808,1974-10-28,Ice shelf reconnaissance
31719,49375,4082,1959-04-08,Glacial core drilling
31720,2317,10628,1902-01-07,Collected sample from desert
31721,11170,32656,1990-07-15,Underwater exploration
31722,25067,36527,1997-08-10,High-altitude balloon collection
31723,44796,26923,1998-12-08,Arid plateau mission
31724,21520,15477,1946-06-05,Mountain peak sampling
31725,53167,36495,1921-04-17,Ice shelf reconnaissance
31726,28767,37178,1964-08-19,Meteor crater excavation
31727,22226,24114,1994-03-04,Deep cave exploration
31728,15924,28705,1935-01-19,High-altitude balloon collection
31729,33138,8061,1942-11-28,Deep cave exploration
31730,7278,13866,1953-05-30,Ice shelf reconnaissance
31731,57406,12558,1909-11-19,Underwater exploration
31732,747,7867,1982-12-17,Desert dune survey
31733,33078,31513,1944-03-01,Underwater exploration
31734,49027,9668,1914-02-20,Deep cave exploration
31735,18838,18521,2000-06-01,Tropical rainforest expedition
31736,28717,12058,2009-04-03,Desert dune survey
31737,24045,3577,1910-07-19,Field collection in forest
31738,52863,19446,2014-09-19,Remote island retrieval
31739,25371,2887,2023-01-20,Archaeological site investigation
31740,6354,18083,1938-07-27,Collected sample from desert
31741,55442,25682,1939-11-12,Archaeological site investigation
31742,5813,23640,1963-10-03,Glacial core drilling
31743,710,19716,1959-01-22,Archaeological site investigation
31744,14697,14051,2023-07-25,Deep cave exploration
31745,16124,29716,1925-12-01,Expedition in polar region
31746,40448,24683,1964-03-28,Collected sample from desert
31747,55338,4175,1997-10-04,Ice shelf reconnaissance
31748,5694,19752,1963-09-09,Urban expedition
31749,5990,18364,1998-03-02,Collected sample from desert
31750,26078,7265,1963-07-07,Field collection in forest
31751,25432,27853,1996-10-15,Collected sample from desert
31752,8393,24015,1958-08-29,Collected sample from desert
31753,22213,19525,2005-04-06,Meteor crater excavation
31754,21630,11490,1914-06-08,Underwater exploration
31755,6757,19432,2004-04-29,Meteor crater excavation
31756,26002,24566,1918-09-15,Volcanic crater sampling
31757,13614,17836,1960-06-10,Field collection in forest
31758,11870,30774,1902-06-07,Ice shelf reconnaissance
31759,39871,17595,1956-05-30,Deep cave exploration
31760,30548,32743,1963-03-17,Field collection in forest
31761,8436,3773,1944-11-20,High-altitude balloon collection
31762,20660,27037,1953-11-05,High-altitude balloon collection
31763,53347,21860,1946-02-23,Archaeological site investigation
31764,29472,26372,1908-05-30,Ice shelf reconnaissance
31765,33784,33575,1902-01-10,Collected sample from desert
31766,24074,26211,1906-07-02,Field collection in forest
31767,8061,34202,1966-10-07,Desert dune survey
31768,19622,21744,1929-02-20,Mountain peak sampling
31769,40223,11867,1938-02-25,High-altitude balloon collection
31770,4528,14370,2016-03-17,Glacial core drilling
31771,12432,5310,2005-09-05,Volcanic crater sampling
31772,30490,10394,1988-10-24,Meteor crater excavation
31773,9771,21299,1966-06-15,Collected sample from desert
31774,49112,23169,1933-04-10,Meteor crater excavation
31775,10830,25152,1994-07-04,Archaeological site investigation
31776,11774,10286,1959-09-09,Archaeological site investigation
31777,24240,21833,1966-03-28,Archaeological site investigation
31778,29186,34780,1992-09-22,Meteor crater excavation
31779,5538,5918,1918-07-17,Glacial core drilling
31780,21471,1688,1950-08-14,Collected sample from desert
31781,31348,36594,2010-04-07,Desert dune survey
31782,13743,31477,1910-03-25,Arid plateau mission
31783,2064,14188,1927-03-20,Glacial core drilling
31784,21848,30843,1926-05-11,Mountain peak sampling
31785,12744,22215,1990-11-26,Expedition in polar region
31786,35415,13083,2009-06-25,Ice shelf reconnaissance
31787,40469,33777,1984-11-11,Glacial core drilling
31788,38757,18000,2016-01-19,Glacial core drilling
31789,1675,19836,2013-05-19,Tropical rainforest expedition
31790,25878,11249,1946-06-28,High-altitude balloon collection
31791,29832,34208,1954-10-10,Field collection in forest
31792,9060,4953,1977-06-11,Archaeological site investigation
31793,21841,11549,1900-06-18,Meteor crater excavation
31794,26020,438,1926-09-15,Mountain peak sampling
31795,29406,33636,1935-10-24,Collected sample from desert
31796,23198,28163,2022-04-12,Underwater exploration
31797,26105,6915,2000-04-26,Expedition in polar region
31798,18835,4513,2014-01-26,Tropical rainforest expedition
31799,6150,20937,1900-11-19,Collected sample from desert
31800,35612,26358,1975-11-28,Desert dune survey
31801,25466,22876,1961-10-27,Expedition in polar region
31802,28166,18088,2005-07-31,Expedition in polar region
31803,47237,33627,1936-01-21,Urban expedition
31804,18470,14407,1938-03-21,Meteor crater excavation
31805,38642,9718,1967-02-14,Volcanic crater sampling
31806,9456,4686,1967-05-18,Desert dune survey
31807,18832,15689,1977-09-15,Tropical rainforest expedition
