funding_id,scientist_id,amount,sponsor,year
36276,32271,492186,Iridium,1973
36277,27834,403682,Astrobotic,1904
36278,31339,311396,OneWeb,1945
36279,6642,312775,OHB System,1908
36280,14207,276395,Swarm Technologies,1932
36281,27643,162378,United Launch Alliance,1982
36282,913,452116,CNES,1906
36283,14402,103994,Harris Corporation,2000
36284,25339,286788,Northrop Grumman Innovation Systems,1951
36285,13898,154199,Virgin Galactic,1943
36286,1678,343365,Viasat,1966
36287,21193,118185,Space Adventures,1923
36288,16544,325963,Firefly Aerospace,1983
36289,2032,257738,General Dynamics,1907
36290,16222,338809,The Planetary Society,1935
36291,1337,313991,SES,1968
36292,38065,464504,Iridium,1957
36293,30133,340148,Boeing,1979
36294,35294,329799,SpaceX,1907
36295,28062,488848,Vulcan Inc.,2018
36296,24381,397357,SES,2024
36297,35677,235446,SpaceX,2005
36298,8179,203387,Roscosmos,1970
36299,22984,476065,Spire Global,2020
36300,32414,112391,ITAR Solutions,1989
36301,34156,330196,Effective Innovations,1917
36302,14110,132339,Lockheed Martin,1982
36303,22461,194455,Quantum Space,1912
36304,1940,446071,United Launch Alliance,1998
36305,11938,467666,Interstellar,2021
36306,27035,209318,Northrop Grumman Innovation Systems,1904
36307,34485,390660,Momentus,2022
36308,24197,395870,Planetary Resources,1911
36309,1951,102800,Iridium,2023
36310,34090,111187,OneWeb,1992
36311,15451,289397,Cubic Corporation,1950
36312,23208,320042,Ball Aerospace,1928
36313,22398,112190,Relativity Space,2015
36314,26014,498633,Blue Canyon Technologies,2022
36315,21143,157300,Orbit Fab,1994
36316,13214,491241,Momentus,1986
36317,7733,470756,PLD Space,1945
36318,36656,286871,AeroVironment,1955
36319,5219,322359,Ball Aerospace,2000
36320,18971,472580,NASA,2002
36321,5335,135033,Space Foundation,1992
36322,34593,201559,Quantum Space,2004
36323,1935,460280,ISRO,1966
36324,19611,246567,Roscosmos,1942
36325,31857,111379,SpacePharma,1996
36326,27598,109381,Blue Canyon Technologies,2013
36327,17313,343566,Aerojet Rocketdyne,1931
36328,13858,337849,SpaceX,1929
36329,12491,437013,Arianespace,1965
36330,1383,365196,Axiom Space,1946
36331,27444,259703,SSL,1976
36332,15848,437509,Lockheed Martin,2014
36333,14918,468150,United Launch Alliance,1903
36334,7545,398091,MDA,1939
36335,13119,160187,University,2005
36336,24509,115014,NASA,1905
36337,24531,239912,Vector Launch,1914
36338,36883,425492,Private,2011
36339,30657,213629,Space Systems Loral,1902
36340,21964,116273,Relativity,1937
36341,21212,223162,The Planetary Society,1988
36342,30940,256200,NSF,1919
36343,8716,189275,NASA,1946
36344,14320,443414,JAXA,2009
36345,8240,317269,Relativity,1975
36346,34433,166026,SpacePharma,2022
36347,1462,200852,NASA,1901
36348,30774,321185,Zero Gravity Solutions,1985
36349,13080,471581,Boeing Defense,1990
36350,6626,192733,Raytheon,1957
36351,15608,199969,ASI,1943
36352,37249,108240,Xplore,2007
36353,14905,339102,Fleet Space Technologies,1913
36354,5202,260358,Viasat,1961
36355,26679,293901,Roscosmos,2025
36356,22499,349127,Relativity,2005
36357,28528,159393,Virgin Galactic,1997
36358,12046,129113,Space Adventures,1935
36359,32384,112831,ASI,1952
36360,32221,245878,Space Adventures,2016
36361,7247,269115,Northrop Grumman,1900
36362,27299,214538,Spire Global,1931
36363,149,296061,Globalstar,1963
36364,26437,227261,Swarm Technologies,1986
36365,19906,306107,SpacePharma,1976
36366,7447,326829,Space Adventures,1965
36367,20524,121602,ITAR Solutions,2014
36368,23503,487628,Orbcomm,1940
36369,6725,429827,Thales Alenia Space,1963
36370,37257,305704,Astrocast,1992
36371,5670,401418,Arianespace,1961
36372,11827,392932,OHB System,1969
36373,6720,392726,SES,1909
36374,15104,288463,OneWeb,1970
36375,18350,478915,Arianespace,1902
36376,20020,468545,Inmarsat,1947
36377,19209,139430,Zero Gravity Solutions,1933
36378,12263,214814,Spire Global,1915
36379,31007,396739,Maxar Technologies,1952
36380,6512,240814,Sierra Nevada Corporation,1981
36381,18947,422971,Private,1948
36382,33776,100894,Eutelsat,1905
36383,33986,214388,Lockheed Martin Space,1964
36384,7948,312267,Firefly Aerospace,1970
36385,22632,378172,Hughes,1952
36386,5958,458376,Astrobotic,1925
36387,28629,188684,Momentus,1987
36388,2887,139654,SSL,2011
36389,18157,420211,ExPace,1954
36390,32127,299186,Orbital ATK,1988
36391,13245,332264,Cubic Corporation,1904
36392,5313,264479,Intelsat,2011
36393,17155,177246,SpaceIL,1934
36394,12032,479304,Aerojet Rocketdyne,1982
36395,31335,435004,NASA,2020
36396,23678,138924,Firefly Aerospace,2023
36397,25165,402301,ISRO,1991
36398,31822,189761,Zero 2 Infinity,1992
36399,6037,360651,GomSpace,1910
36400,4989,130856,Viasat,1969
36401,9425,109654,Orbcomm,1968
36402,645,136899,Globalstar,1939
36403,37915,254231,Xplore,2001
36404,12049,238663,Vulcan Inc.,2005
36405,19068,386962,Harris Corporation,2011
36406,7737,442655,Society of Exploration Geophysicists,1917
36407,35739,475885,Tyvak Nano-Satellite Systems,1915
36408,19936,357167,Virgin Galactic,1952
36409,11,287169,SpaceIL,1912
36410,2567,205274,Orbcomm,2010
36411,25758,297921,Planetary Resources,1984
36412,10633,115421,Momentus,1959
36413,12741,247408,CNES,2009
36414,35116,390176,AeroVironment,1969
36415,31910,418822,Telesat,2002
36416,12635,108652,GomSpace,1912
36417,9756,439411,OneWeb,1915
36418,23165,199428,Cobham,1940
36419,27398,103238,L3Harris,1908
36420,7444,142195,CNSA,1946
36421,14434,189835,CNES,2009
36422,865,296017,Virgin Galactic,1958
36423,13986,416888,Interstellar,1946
36424,26373,363588,General Dynamics,1921
36425,22429,492857,OHB System,1937
36426,2231,490862,Sierra Nevada Corporation,1981
36427,14872,181875,Telesat,1970
36428,25212,122440,SSL,1973
36429,36789,494070,L3Harris,1926
36430,3381,326906,Northrop Grumman,1978
36431,24126,132837,Made In Space,1921
36432,20378,143311,Space Angels,1996
36433,10090,218023,Viasat,1985
36434,26147,359513,Maxar Technologies,1973
36435,13128,425262,Rocket Crafters,1930
36436,1056,406326,Space Systems Loral,1908
36437,31566,384891,United Launch Alliance,2014
36438,36856,459848,KARI,1976
36439,28709,417212,ISRO,2010
36440,31338,202702,Blue Canyon Technologies,1988
36441,5255,393775,Airbus,1977
36442,13955,248613,Private,1930
36443,787,337357,Spire Global,1940
36444,12037,265427,CNES,2012
36445,14085,419978,L3Harris,1966
36446,6264,238571,Thales Alenia Space,2002
36447,12707,151764,Northrop Grumman Innovation Systems,1900
36448,14051,214212,ISRO,1954
36449,1348,410511,ISRO,1996
36450,24394,286561,Virgin Galactic,2002
36451,7706,230042,General Dynamics,1987
36452,8805,439820,SES,1908
36453,1119,212598,Axiom Space,2013
36454,3721,389102,Blue Canyon Technologies,1905
36455,26181,411893,Northrop Grumman Innovation Systems,2012
36456,32495,225880,Space Foundation,1969
36457,2926,131830,Northrop Grumman,1966
36458,25349,472339,Planet Labs,1997
36459,17154,183293,Private,2023
36460,24823,350308,Fleet Space Technologies,1911
36461,18376,358675,Inmarsat,2003
36462,33394,431503,Xplore,1968
36463,12646,160065,Space Angels,1967
36464,35763,220157,Blue Origin,1993
36465,12896,391738,Space Systems Loral,1969
36466,8533,403169,Blue Canyon Technologies,1990
36467,6897,249913,Sierra Nevada Corporation,1948
36468,25486,135332,OHB System,1942
36469,12150,436532,Virgin Galactic,1957
36470,32005,152972,Eutelsat,1984
36471,9695,237755,General Dynamics,1935
36472,5870,363979,The Planetary Society,1974
36473,23519,408013,GomSpace,1972
36474,27605,271039,GomSpace,2010
36475,12465,417235,Globalstar,2003
36476,24690,416434,Cubic Corporation,1932
36477,21450,367604,Space Angels,1939
36478,22745,340115,Lockheed Martin Space,1942
36479,35779,315363,Cobham,1945
36480,34632,403127,SES,1923
36481,18062,445971,NewSpace Capital,1980
36482,7903,478518,Bigelow Aerospace,1994
36483,4086,207335,Mitsubishi Heavy Industries,1908
36484,11283,334861,L3Harris,1945
36485,1999,272244,Made In Space,1901
36486,33622,463967,Aerojet Rocketdyne,2002
36487,22639,328365,Dynetics,1942
36488,10787,346083,Rocket Lab,1917
36489,26405,278976,Cubic Corporation,1924
36490,14793,219963,ITAR Solutions,2012
36491,26978,472663,ITAR Solutions,1946
36492,20777,198866,ITAR Solutions,2001
36493,31857,342789,ITAR Solutions,2015
36494,7355,174103,AeroVironment,1956
36495,31659,418825,Inmarsat,2022
36496,5358,107470,Eutelsat,1962
36497,36084,453710,Bigelow Aerospace,1922
36498,5530,112808,Cubic Corporation,2013
36499,26548,410266,Rocket Crafters,1986
36500,1759,396029,Firefly Aerospace,1969
36501,15524,149698,AeroVironment,1922
36502,17220,126717,Maxar Technologies,1996
36503,10271,113752,Telesat,2001
36504,13119,464655,Zero 2 Infinity,1903
36505,15747,496759,SpacePharma,1969
36506,4097,162581,GomSpace,1972
36507,33075,462875,Arianespace,2020
36508,11322,218909,Kepler Communications,1961
36509,36196,349427,Relativity Space,2023
36510,24532,148549,Private,1971
36511,11248,326331,Orbit Fab,1931
36512,35779,422419,Zero Gravity Solutions,1996
36513,37186,153124,OHB System,1908
36514,607,372365,SpaceIL,2001
36515,37236,229232,CNSA,1922
36516,125,364499,Momentus,1925
36517,31456,190150,NewSpace Capital,1983
36518,852,438216,Thales Alenia Space,1910
36519,16832,243071,Zero Gravity Solutions,1963
36520,34120,450116,Firefly Aerospace,1999
36521,9683,247220,Zero Gravity Solutions,1906
36522,11279,440039,Relativity Space,1941
36523,16118,371855,Fleet Space Technologies,1919
36524,29398,474055,Quantum Space,1925
36525,27186,395272,Quantum Space,1962
36526,35785,150585,SpaceIL,2020
36527,33861,399940,Globalstar,1940
36528,22110,393566,MDA,1960
36529,9579,255269,NASA,2021
36530,18887,469119,Aerojet Rocketdyne,1905
36531,7886,136373,SSL,2023
36532,25404,229019,ITAR Solutions,1991
36533,34152,484110,Aerospace Corporation,1968
36534,28807,498967,NSF,1981
36535,3824,119301,Space Foundation,2010
36536,33748,479527,Cubic Corporation,1998
36537,32563,291127,Maxar Technologies,1968
36538,10982,263003,Diehl Aerospace,1936
36539,28807,212330,Rocket Crafters,1963
36540,25059,410035,Space Systems Loral,1976
36541,20826,426674,Zero Gravity Solutions,1946
36542,27706,455550,Society of Exploration Geophysicists,1930
36543,26180,390227,Exos Aerospace,1909
36544,29294,487061,Cobham,1960
36545,6298,109731,Orbital ATK,1907
36546,4605,121990,Astrocast,1913
36547,26384,182482,Boeing,1931
36548,24153,275936,Space Generation Advisory Council,1978
36549,13126,403201,OneWeb,1937
36550,146,254398,Tyvak Nano-Satellite Systems,1989
36551,35190,217242,Cubic Corporation,1946
36552,4098,123491,SSL,2003
36553,23016,398759,Airbus,2007
36554,35010,314049,Space Adventures,1935
36555,20319,356775,Harris Corporation,1921
36556,21765,132479,Space Adventures,1957
36557,33180,297326,SES,1975
36558,796,138026,SpaceX,1940
36559,25624,260671,NASA,1914
36560,22399,237592,ESA,1970
36561,14764,494314,Blue Canyon Technologies,1906
36562,4498,407334,Roscosmos,1931
36563,19449,256321,Space Adventures,1988
36564,1922,164822,Boeing,1944
36565,23463,162262,SpacePharma,1923
36566,905,437448,Virgin Galactic,1937
36567,6081,182005,Ball Aerospace,1920
36568,29772,433346,NewSpace Capital,2019
36569,29790,197725,Lockheed Martin Space,1984
36570,26946,493278,Zero 2 Infinity,1915
36571,6772,359503,Private,1956
36572,35459,167023,Relativity,1913
36573,21707,272747,Blue Canyon Technologies,1911
36574,6080,427717,Aerojet Rocketdyne,1979
36575,1921,312544,Maxar Technologies,1975
36576,11889,363182,Firefly Aerospace,1962
36577,8209,263753,Xplore,1909
36578,15774,448977,Vulcan Inc.,1961
36579,20918,395800,Mitsubishi Heavy Industries,2022
36580,29566,130749,Axiom Space,1954
36581,16456,139295,MDA,1927
36582,22417,247938,JAXA,1994
36583,14579,314556,Globalstar,1942
36584,8652,300476,Astrocast,1991
36585,7140,180253,Firefly Aerospace,1913
36586,15036,358590,Lockheed Martin,2023
36587,25248,459259,Airbus,1941
36588,5509,235726,Mitsubishi Heavy Industries,1913
36589,1654,324523,Roscosmos,1946
36590,20058,485563,Interstellar,1934
36591,24639,398220,Maxar Technologies,1910
36592,6284,383922,Orbcomm,1924
36593,28627,242497,Orbit Fab,2008
36594,6446,462364,Virgin Galactic,2012
36595,19093,275390,Quantum Space,2018
36596,22106,339767,Telesat,1931
36597,11589,388264,Orbit Fab,1978
36598,11588,306607,Blue Origin,1935
36599,143,256343,Tyvak Nano-Satellite Systems,1922
36600,22676,384357,Roscosmos,1963
36601,7230,447742,Lockheed Martin,2009
36602,1379,265731,ExPace,1978
36603,8980,365505,NASA,1910
36604,11773,416580,NASA,1955
36605,12941,406588,CNES,1995
36606,21872,301600,Lockheed Martin Space,1974
36607,20890,242769,Firefly Rocket Technologies,2012
36608,37816,486088,ESA,1945
36609,19196,204882,Telesat,1977
36610,31653,487332,Aerospace Corporation,1997
36611,25405,255511,SpaceIL,1943
36612,29768,216281,Space Systems Loral,1920
36613,34716,115884,Momentus,1900
36614,24509,390297,Rocket Crafters,1936
36615,19585,399696,MDA,1958
36616,2722,232104,Lockheed Martin,1926
36617,7509,333612,ESA,2018
36618,19139,336721,Firefly Aerospace,2010
36619,31495,475140,OneWeb,1959
36620,8647,439284,Thales Alenia Space,1967
36621,10161,232681,SpaceX,1944
36622,28318,268432,Lockheed Martin Space,1974
36623,4104,450130,Orbital ATK,1904
36624,24808,416492,Blue Canyon Technologies,1979
36625,37309,284618,Orbital ATK,1987
36626,32924,110180,Intelsat,1900
36627,32298,319306,Iridium,1916
36628,3090,165137,Space Generation Advisory Council,2021
36629,33122,307664,Firefly Aerospace,1914
36630,31265,369005,Thales Alenia Space,1944
36631,30731,418472,Private,1997
36632,18097,493748,Paragon Space Development Corporation,1991
36633,1541,400402,Lockheed Martin,1936
36634,7520,339709,Fleet Space Technologies,1940
36635,22450,215000,Firefly Aerospace,1985
36636,11485,451384,Swarm Technologies,1969
36637,21178,368407,Boeing Defense,1960
36638,30545,109511,Lockheed Martin Space,1953
36639,31986,463363,Firefly Aerospace,1920
36640,10336,425783,ITAR Solutions,1938
36641,1242,444248,Planet Labs,2023
36642,17943,313317,Quantum Space,1977
36643,20339,423802,Astrobotic,1959
36644,36756,308990,NSF,1991
36645,24097,313925,Blue Origin,1963
36646,13179,338414,Maxar Technologies,1936
36647,32090,423991,Tyvak Nano-Satellite Systems,1947
36648,6939,468436,Intelsat,1981
36649,28018,357198,Space Adventures,2000
36650,30404,420830,Globalstar,2011
36651,35460,264541,Boeing,1975
36652,25756,497393,SSL,1986
36653,4763,435244,Iridium,1913
36654,21925,262123,Inmarsat,1919
36655,35050,272144,Aerojet Rocketdyne,2011
36656,19022,476645,Aerojet Rocketdyne,1910
36657,33994,386826,SpaceIL,1999
36658,17038,226547,Hughes,1915
36659,16473,211312,Orbcomm,1997
36660,17576,207863,Rocket Crafters,1928
36661,24181,317845,SpaceX,1960
36662,28393,181167,Astrocast,2009
36663,31233,362405,SSL,1994
36664,5787,240185,Northrop Grumman Innovation Systems,2013
36665,17453,407725,ESA,1997
36666,14279,467101,Northrop Grumman,1906
36667,7687,256725,Hughes,1904
36668,4812,461774,Orbit Fab,1973
36669,35053,466419,NASA,2002
36670,31647,298599,SpaceIL,1957
36671,5851,466026,Effective Innovations,1915
36672,21336,103911,Dynetics,1994
36673,7700,331355,Tyvak Nano-Satellite Systems,1986
36674,4114,312557,OHB System,1955
36675,20784,236698,Orbcomm,1911
36676,16286,288483,Xplore,1982
36677,37782,467982,Diehl Aerospace,1943
36678,25559,279187,OHB System,1922
36679,35121,380431,SpaceIL,1986
36680,13178,303725,Zero Gravity Solutions,1961
36681,21920,196134,Dynetics,1947
36682,30145,412557,Viasat,1950
36683,32108,236591,University,1960
36684,14674,294417,Roscosmos,2000
36685,28517,168856,NSF,1957
36686,1706,244266,Airbus,1939
36687,32330,369802,Vector Launch,1953
36688,21762,399721,Rocket Lab,1916
36689,32361,188092,Space Adventures,1942
36690,37707,145304,ASI,1989
36691,8832,346982,Xplore,1983
36692,24325,384646,Zero 2 Infinity,1942
36693,12194,271724,United Launch Alliance,1917
36694,9482,453404,Paragon Space Development Corporation,1913
36695,29926,390517,Astrocast,1969
36696,27817,448177,Society of Exploration Geophysicists,1983
36697,8430,499481,Maxar Technologies,1987
36698,3883,398945,Sierra Nevada Corporation,1900
36699,12169,482879,Cobham,1913
36700,5166,325086,SSL,1975
36701,9391,202436,PLD Space,1913
36702,23194,148460,Raytheon,1929
36703,9161,373557,JAXA,1955
36704,9183,456416,Orbit Fab,1942
36705,16401,167392,Planetary Resources,1983
36706,26750,373475,Blue Origin,2024
36707,17865,344720,Northrop Grumman Innovation Systems,1908
36708,15936,432717,Firefly Aerospace,1903
36709,30369,427007,ESA,1932
36710,9000,381064,Spire Global,1985
36711,13422,493094,AeroVironment,1990
36712,5917,465696,Astrobotic,2017
36713,34667,131279,ESA,1973
36714,33803,291283,Xplore,1923
36715,31914,452276,Space Adventures,1902
36716,37777,457439,Vulcan Inc.,1949
36717,28528,306014,MDA,2023
36718,30488,348656,Kepler Communications,2009
36719,32618,186563,Quantum Space,1948
36720,30280,300145,NASA,1915
36721,26140,414109,PLD Space,1986
36722,292,283968,Planetary Resources,2009
36723,32807,471501,Firefly Aerospace,1982
36724,32024,163045,Space Foundation,2014
36725,37626,168273,Mitsubishi Heavy Industries,1921
36726,11307,113619,Northrop Grumman,1985
36727,13687,464476,Thales Alenia Space,1930
36728,23554,314606,Planet Labs,1916
36729,13288,275067,Axiom Space,1949
36730,21658,329943,Boeing Defense,1970
36731,12957,282370,Dynetics,1971
36732,5863,335368,ITAR Solutions,2021
36733,91,264017,Hughes,1987
36734,25869,145916,Planet Labs,2007
36735,18831,164989,SpaceX,1932
36736,12856,489448,Viasat,1982
36737,35175,415488,Orbcomm,1922
36738,1633,410018,L3Harris,1931
36739,17956,296770,Firefly Rocket Technologies,1960
36740,17939,422372,Planetary Resources,2024
36741,5983,410933,Private,1908
36742,21014,372488,ExPace,1917
36743,27824,316897,Cubic Corporation,1974
36744,8317,314353,Diehl Aerospace,1937
36745,11753,238024,Spire Global,1979
36746,24230,411235,Cobham,1929
36747,22381,185496,Bigelow Aerospace,1926
36748,6172,446002,Fleet Space Technologies,2014
36749,22247,352432,Exos Aerospace,2006
36750,15055,135055,MDA,1942
36751,37613,365957,Roscosmos,1936
36752,878,477629,Orbcomm,2007
36753,35918,351333,SpaceIL,1921
36754,22254,340875,Mitsubishi Heavy Industries,2015
36755,14009,190726,Roscosmos,2013
