paper_id,scientist_id,title,journal_name,publication_date
31466,2365,New Insights into Meteorite #13732,Journal of Space Engineering,2015-03-18
31467,10580,New Insights into Meteorite #46010,Journal of Solar Research,2001-11-09
31468,2111,New Insights into Meteorite #49546,Astrophysical Research Letters,2000-08-30
31469,36654,New Insights into Meteorite #44981,Cosmology and Gravitation,2016-05-04
31470,23101,New Insights into Meteorite #10774,Journal of Cosmic Investigations,2009-09-17
31471,12486,New Insights into Meteorite #30608,Journal of Interplanetary Research,2019-10-26
31472,12973,New Insights into Meteorite #35770,Journal of Interstellar Studies,2015-01-23
31473,31969,New Insights into Meteorite #42319,Galactic Astronomy,2021-08-26
31474,315,New Insights into Meteorite #26027,Galactic Astronomy,2019-01-21
31475,10909,New Insights into Meteorite #19054,Astrophysics Reports,2001-08-04
31476,11970,New Insights into Meteorite #26931,Journal of Universe Studies,2025-05-25
31477,8776,New Insights into Meteorite #25683,International Journal of Astronomy,2024-08-09
31478,35860,New Insights into Meteorite #38493,Journal of Planetary Climates,2017-10-12
31479,36522,New Insights into Meteorite #29933,Journal of Cosmology,2012-09-23
31480,24833,New Insights into Meteorite #48967,Science,2011-10-18
31481,14969,New Insights into Meteorite #21993,Interplanetary Science,2005-11-04
31482,9836,New Insights into Meteorite #31494,Cosmic Exploration Journal,2025-10-06
31483,26117,New Insights into Meteorite #11997,Astrophysical Methods,2017-05-08
31484,9399,New Insights into Meteorite #40429,Journal of Interplanetary Research,2014-05-09
31485,30693,New Insights into Meteorite #33252,Deep Space Journal,2013-09-14
31486,15608,New Insights into Meteorite #21604,Geochimica et Cosmochimica Acta,2013-07-28
31487,5589,New Insights into Meteorite #563,Cosmic Exploration Journal,2021-04-19
31488,24958,New Insights into Meteorite #46570,Journal of Galactic Research,2023-03-07
31489,21835,New Insights into Meteorite #20982,Advances in Planetary Science,2013-11-30
31490,20667,New Insights into Meteorite #47115,Astrophysics Reports,2010-12-14
31491,5569,New Insights into Meteorite #7298,Journal of Cosmic Origins,2021-09-05
31492,24130,New Insights into Meteorite #16229,Journal of Planetary Systems,2008-08-22
31493,29254,New Insights into Meteorite #29736,Astronomy and Astrophysics,2004-06-05
31494,23365,New Insights into Meteorite #28766,Journal of Space Physics,2006-09-15
31495,8961,New Insights into Meteorite #24985,Journal of Space Engineering,2024-01-29
31496,36477,New Insights into Meteorite #211,Journal of Extragalactic Astronomy,2006-12-24
31497,25707,New Insights into Meteorite #11189,Planetary and Space Science,2005-01-17
31498,17702,New Insights into Meteorite #45772,Interstellar Astronomy,2025-12-03
31499,30281,New Insights into Meteorite #8663,Space and Time Journal,2020-09-08
31500,29581,New Insights into Meteorite #4073,Journal of Celestial Observations,2012-09-02
31501,17739,New Insights into Meteorite #780,Astrophysics and Space Science,2014-04-11
31502,28856,New Insights into Meteorite #46660,Journal of Astronomical Research,2009-03-21
31503,1046,New Insights into Meteorite #20858,Advances in Planetary Science,2007-05-14
31504,35322,New Insights into Meteorite #5949,Advances in Space Research,2019-07-18
31505,2364,New Insights into Meteorite #16757,Cosmology and Gravitation,2015-09-22
31506,21985,New Insights into Meteorite #10970,Cosmic Evolution Review,2025-12-20
31507,3573,New Insights into Meteorite #4276,Cosmochemistry and Planetary Materials,2010-06-30
31508,29664,New Insights into Meteorite #41802,Journal of Astronomical Observations,2008-10-08
31509,21306,New Insights into Meteorite #40371,Journal of Planetary Climates,2023-09-24
31510,10231,New Insights into Meteorite #39566,Interstellar Research Letters,2008-07-21
31511,18366,New Insights into Meteorite #13887,Journal of Modern Astronomy,2020-03-09
31512,27951,New Insights into Meteorite #3330,Space Science and Exploration,2020-10-02
31513,11189,New Insights into Meteorite #42532,Journal of Planetary Research,2013-10-16
31514,1877,New Insights into Meteorite #45024,Journal of Cosmic Phenomena,2013-08-04
31515,7762,New Insights into Meteorite #10027,Space and Time Journal,2002-05-03
31516,34880,New Insights into Meteorite #19786,Journal of Cosmic Evolution,2022-10-27
31517,6732,New Insights into Meteorite #38460,Advances in Interstellar Studies,2004-01-16
31518,36834,New Insights into Meteorite #23287,Galactic Astronomy,2025-05-07
31519,12365,New Insights into Meteorite #27148,Journal of Cosmic Rays,2005-04-03
31520,14699,New Insights into Meteorite #33947,Galactic Science Journal,2023-06-29
31521,29186,New Insights into Meteorite #19298,Astrobiology Reviews,2015-09-10
31522,19057,New Insights into Meteorite #8500,Astrophysical Journal Letters,2024-04-17
31523,37536,New Insights into Meteorite #7805,Space and Universe Journal,2013-03-15
31524,834,New Insights into Meteorite #24412,Journal of Meteorites,2007-06-20
31525,7613,New Insights into Meteorite #43561,Galactic Science Journal,2008-07-11
31526,14307,New Insights into Meteorite #38171,Journal of Planetary Research,2008-11-12
31527,31518,New Insights into Meteorite #36479,Journal of Cosmic Energy,2015-04-12
31528,9545,New Insights into Meteorite #1121,Astrochemistry Journal,2020-12-22
31529,31781,New Insights into Meteorite #43949,Stellar Astronomy Journal,2016-01-18
31530,3820,New Insights into Meteorite #34474,Geochimica et Cosmochimica Acta,2007-11-19
31531,21190,New Insights into Meteorite #22963,International Journal of Space Science,2014-07-13
31532,16550,New Insights into Meteorite #43654,Journal of Cosmic Investigations,2016-06-25
31533,19258,New Insights into Meteorite #14810,Advances in Space Research,2012-03-02
31534,21763,New Insights into Meteorite #6696,Intergalactic Studies,2008-10-12
31535,20194,New Insights into Meteorite #30715,Journal of Space Engineering,2017-02-09
31536,9868,New Insights into Meteorite #35339,Advances in Astronomy,2017-10-03
31537,25761,New Insights into Meteorite #6482,Deep Space Journal,2004-05-30
31538,28902,New Insights into Meteorite #15808,Journal of Cosmological Studies,2009-07-02
31539,26795,New Insights into Meteorite #27939,Astrogeology Journal,2000-08-15
31540,26915,New Insights into Meteorite #26154,Astrophysical Journal,2019-03-15
31541,25147,New Insights into Meteorite #38481,Space Exploration Today,2009-03-08
31542,34070,New Insights into Meteorite #35873,Galactic Science Journal,2015-11-25
31543,29479,New Insights into Meteorite #23577,Journal of Space and Astronomy,2017-06-25
31544,3714,New Insights into Meteorite #39923,Space Exploration Today,2016-03-14
31545,13427,New Insights into Meteorite #23270,Journal of Extragalactic Research,2004-08-06
31546,1961,New Insights into Meteorite #31417,Planetary Science and Exploration,2000-01-10
31547,32810,New Insights into Meteorite #22681,Journal of Stellar Evolution,2011-05-05
31548,25859,New Insights into Meteorite #30830,Journal of Celestial Observations,2020-09-08
31549,18344,New Insights into Meteorite #34396,Journal of Extragalactic Astronomy,2013-07-10
31550,10493,New Insights into Meteorite #20825,Solar Physics Journal,2022-06-16
31551,19434,New Insights into Meteorite #16154,Journal of Celestial Mechanics,2014-11-20
31552,11423,New Insights into Meteorite #31964,Journal of Astrophysical Techniques,2006-07-19
31553,34163,New Insights into Meteorite #171,Science,2001-01-22
31554,21914,New Insights into Meteorite #3262,Space and Time Journal,2015-12-28
31555,18048,New Insights into Meteorite #39286,Journal of Solar and Stellar Studies,2017-10-26
31556,20949,New Insights into Meteorite #35648,Journal of Solar and Stellar Studies,2010-10-09
31557,15314,New Insights into Meteorite #24466,Astrogeology Journal,2017-06-18
31558,22400,New Insights into Meteorite #46507,Cosmology and Gravitation,2021-09-13
31559,9859,New Insights into Meteorite #3590,Cosmology Today,2004-08-06
31560,13056,New Insights into Meteorite #9633,Cosmology and Space Science,2006-09-04
31561,11514,New Insights into Meteorite #40802,Astronomy Research Journal,2003-09-14
31562,35359,New Insights into Meteorite #4871,Journal of Astrophysical Techniques,2021-06-28
31563,1773,New Insights into Meteorite #28932,Solar Physics Journal,2011-06-18
31564,11341,New Insights into Meteorite #6568,"Space, Stars, and Galaxies",2014-09-24
31565,15501,New Insights into Meteorite #3253,Journal of Cosmic Evolution,2023-01-13
31566,37063,New Insights into Meteorite #25678,Cosmochemistry and Planetary Materials,2006-08-17
31567,10892,New Insights into Meteorite #26254,Journal of Cosmic Origins,2013-10-23
31568,24810,New Insights into Meteorite #11110,Cosmology and Space Science,2006-07-27
31569,12353,New Insights into Meteorite #12882,Stellar Astronomy Journal,2022-09-20
31570,34409,New Insights into Meteorite #21558,Interstellar Research Letters,2008-02-03
31571,30081,New Insights into Meteorite #26330,Space Exploration Today,2019-12-14
31572,24944,New Insights into Meteorite #13811,Astronomy Research Journal,2013-09-23
31573,35004,New Insights into Meteorite #20372,Journal of Astronomical Instrumentation,2005-12-09
31574,4328,New Insights into Meteorite #22988,Advances in Astronomy,2011-05-23
31575,11208,New Insights into Meteorite #22047,Journal of Planetary Climates,2013-11-08
31576,8177,New Insights into Meteorite #27930,Journal of Observational Astronomy,2006-05-07
31577,35355,New Insights into Meteorite #1085,Astrophysics Reports,2006-09-17
31578,6896,New Insights into Meteorite #38948,Exoplanet Research Journal,2010-03-04
31579,9580,New Insights into Meteorite #11939,Journal of Space and Time,2004-05-13
31580,25785,New Insights into Meteorite #49426,Advances in Planetary Science,2003-06-19
31581,10488,New Insights into Meteorite #14371,Cosmic Evolution Review,2004-02-02
31582,32907,New Insights into Meteorite #30417,Journal of Interplanetary Research,2010-11-25
31583,17609,New Insights into Meteorite #5860,Journal of Solar and Stellar Studies,2000-05-07
31584,25114,New Insights into Meteorite #11897,Nature,2009-04-10
31585,6129,New Insights into Meteorite #8579,Advances in Astronomy,2018-02-28
31586,33567,New Insights into Meteorite #24526,"Space, Stars, and Galaxies",2014-10-11
31587,37151,New Insights into Meteorite #270,Astronomical Research and Reviews,2025-07-04
31588,6574,New Insights into Meteorite #49811,Journal of Meteorites,2013-01-25
31589,26845,New Insights into Meteorite #43456,Journal of Astronomical Research,2002-11-13
31590,16327,New Insights into Meteorite #21969,Astrophysical Methods,2017-09-29
31591,28448,New Insights into Meteorite #34380,Journal of Stellar Dynamics,2008-09-09
31592,32741,New Insights into Meteorite #42653,Geochimica et Cosmochimica Acta,2011-10-25
31593,35951,New Insights into Meteorite #47368,International Journal of Space Exploration,2018-06-03
31594,27821,New Insights into Meteorite #7614,Journal of Planetary Systems,2024-11-09
31595,25993,New Insights into Meteorite #16106,International Journal of Astronomy,2015-02-28
31596,12218,New Insights into Meteorite #36794,Journal of Solar Research,2022-10-06
31597,36213,New Insights into Meteorite #23130,Journal of Cosmic Chemistry,2007-01-30
31598,30530,New Insights into Meteorite #34616,Journal of Deep Space Research,2000-04-17
31599,5831,New Insights into Meteorite #9068,Journal of Interplanetary Research,2006-10-04
31600,35372,New Insights into Meteorite #34221,Journal of Exoplanet Studies,2008-07-22
31601,35008,New Insights into Meteorite #19598,Cosmic Exploration Journal,2017-04-28
31602,24587,New Insights into Meteorite #14082,Cosmology Today,2005-09-19
31603,15998,New Insights into Meteorite #11222,Astrophysical Research Letters,2024-05-20
31604,13894,New Insights into Meteorite #31128,Cosmic Horizons Journal,2003-04-19
31605,29350,New Insights into Meteorite #7450,Cosmic Horizons Journal,2012-04-13
31606,6308,New Insights into Meteorite #29326,Journal of Extragalactic Research,2013-01-14
31607,9903,New Insights into Meteorite #8580,Journal of Exoplanet Studies,2001-12-09
31608,33780,New Insights into Meteorite #15838,Journal of Extragalactic Astronomy,2006-12-11
31609,21586,New Insights into Meteorite #9956,Interstellar Research Letters,2022-07-24
31610,28670,New Insights into Meteorite #8928,Journal of Space Exploration,2016-01-18
31611,2599,New Insights into Meteorite #18940,Journal of Stellar Evolution,2022-03-07
31612,13174,New Insights into Meteorite #37368,Space and Time Journal,2019-01-26
31613,20645,New Insights into Meteorite #25526,Space and Beyond Journal,2025-05-31
31614,35510,New Insights into Meteorite #30643,Journal of Astronomical Instrumentation,2015-02-15
31615,1814,New Insights into Meteorite #26172,Nature,2010-09-11
31616,2265,New Insights into Meteorite #17475,Stellar Astronomy Journal,2019-02-09
31617,33485,New Insights into Meteorite #4644,Journal of Planetary Climates,2020-07-16
31618,4766,New Insights into Meteorite #14314,Astrophysics Reports,2008-12-15
31619,27802,New Insights into Meteorite #27668,Journal of Observational Astronomy,2014-07-16
31620,25957,New Insights into Meteorite #2695,Advances in Interstellar Studies,2007-06-11
31621,36902,New Insights into Meteorite #19612,Journal of Cosmic Rays,2013-09-02
31622,24836,New Insights into Meteorite #6592,Astrophysical Journal Letters,2003-06-12
31623,4622,New Insights into Meteorite #14894,Astrobiology Reviews,2024-04-29
31624,8317,New Insights into Meteorite #39837,Science,2013-11-03
31625,17322,New Insights into Meteorite #9810,Astrogeology Journal,2011-07-29
31626,12446,New Insights into Meteorite #31094,Journal of Cosmic Chemistry,2010-08-22
31627,19758,New Insights into Meteorite #7796,Astroinformatics Journal,2008-01-24
31628,33219,New Insights into Meteorite #29320,Astroinformatics Journal,2022-01-01
31629,25371,New Insights into Meteorite #22779,Journal of Planetary Research,2023-07-25
31630,14368,New Insights into Meteorite #31527,Space and Time Journal,2001-02-12
31631,14642,New Insights into Meteorite #46780,Journal of Celestial Research,2008-08-26
